,author,content,date,tag,title,url
362,Catch Team,,2018-04-13 03:12:00+05:30,," Rahul Gandhi & Priyanka Vadra march for Kathua & Unnao rape victims, attack Modi on women's safety | Catch News",http://www.catchnews.com/
363,Rajeev Khanna,,2018-04-16 18:41:00+05:30,, Surat rape: Public anger spills onto the streets even as Modi & Shah remain silent | Catch News,http://www.catchnews.com/
364,Sulagna Sengupta,,2018-04-14 15:11:00+05:30,, More uncertainty over West Bengal Panchayat polls as parties fight it out in court  | Catch News,http://www.catchnews.com/
365,Rajeev Khanna,,2018-04-14 16:57:00+05:30,, Why we need BR Ambedkar today more than ever before | Catch News,http://www.catchnews.com/
366,Rajeev Khanna,"For the first time in almost three-and-a-half decades Punjab's students would get to elect representatives to students' councils. Tuesday the Amarinder Singh government announced elections to student unions in universities will be held from the 2018-19 academic session, thus fulfilling one of the promises made by Congress before last year's Assembly elections. Apart from establishing a democratic process at grassroots, this will also be a major indicator of what the youth thinks and wants. In addition, a new political leadership can also emerge from educational institutions now instead of only from rich and powerful families. Though there are still several issues related to the implementation of the Lyngdoh Committee recommendations in the universities, it is a positive start. Captain Singh pointed out such elections were suspended due to the state's disturbed law-and-order situation in the past. Now that there is peace and normalcy, students' elections will take place regularly. The Panjab University, Chandigarh had seen a return of elections in 1996, following a sustained agitation by the student and youth leaders. Amarinder said students' union elections would be held in Guru Nanak Dev University, Amritsar; Punjabi University, Patiala and Punjab Technical University, Jalandhar along with their affiliated colleges. Other universities where elections are to be held include Baba Farid University of Health and Medical Sciences, Kotkapura; Punjab Agriculture University and Guru Angad Dev Veterinary and Animal Sciences University both in Ludhiana. Elections to the students' bodies were discontinued at the height of militancy in Punjab after Operation Blue Star in 1984. The perception then was that universities were hotbeds of militancy and several militants took refuge in campuses. Also, criminal elements had started using student politics as covert. Normalcy returned to Punjab by mid-'90s, but no party in power displayed the political will to resume students' elections despite demanding and making political commitments.  There are various views on this. One: students with political aspirations have often accused rich, powerful families of resisting students' polls as they could hamper the political prospects of their own progenies.  The other view is that political parties had no inkling of the thought process of the youth and lack of political debate was being seen as one of the reasons for the youth going directionless. Political observers think such elections would provide an opportunity to various political forces to groom their armies right from the grassroots. In addition, leaders would also emerge on merit of their understanding of political thought from campuses instead of from a few families with clout. Punjab has two major student organisations – the National Students Union of India (NSUI), affiliated witto the Congress, and the Students Organisation of India (SOI), the students wing of Shiromani Akali Dal (SAD).  In addition, there are Akhil Bharatiya Vidyarthi Parishad (ABVP) – student wing of rashtriya Swayamsevak Sangh – the Students Federation of India (SFI), backed by Communist Party of India (Marxist).  Several other leftist student's organisations also work at the grassroots and bring out of various publications and organise people's movements in rural areas. In the '80s the All India Sikh Students Federation (AISSF) had a strong presence. The government's decision is expected to improve considerably political debate, the standards of which are particularly worse in private universities where students are treated almost as in primary schools with political debates and activities being prohibited. Recently the Manohar Lal Khattar government in Haryana also re-introduced such polls after almost 22 years. Elections had been done away with by the earlier Bansi Lal-led Haryana Vikas Party (HVP) government in the state on the grounds of growing violence in campuses, including murders.  The decision came after a sustained agitation by Indian National Students Organization (INSO), the student wing of the Indian National Lok Dal (INLD). Even the NSUI and SFI had been demanding these elections. The re-introduction of students' polls are expected to give a new shape to politics in both these states. It remains to be seen how the change comes about and who capitalises on students' politics.",2018-03-28 13:30:00+05:30,, Student council polls to be back in Punjab. That's bold of Amarinder | Catch News,http://www.catchnews.com/
367,Akash Bisht,,2018-03-27 23:50:00+05:30,, Rahul Gandhi stamps his authority over Congress by making key party appointments | Catch News,http://www.catchnews.com/
368,Rajeev Khanna,"The Aam Aadmi Party ( ) has arrived on the political scene in Haryana. The party has decided to contest all 90 seats in the next Assembly elections there, scheduled to be held a little after the 2019 Lok Sabha elections. This was announced by Delhi chief minister and AAP National Convener   at a huge public rally in Hisar Sunday. It was Kejriwal's first major public outing in the region after the Punjab polls. There the party, after threatening to walk away with the winners' trophy, had to contend with being the main Opposition. In Haryana, AAP does enjoy some advantages. At the same it also has several questions to answer.  Haryana is the home turf of Kejriwal and some of the ministers and legislators the party has in Delhi. It can make a marked presence particularly in the areas of the National Capital Region (NCR) using a spill over of its Delhi support base. AAP volunteers have been quietly working on the ground for sometime, which was evident from the response of people in the rally. Party's Haryana chief Naveen Jaihind said it would offer the Delhi model of governance to the people of Haryana: “basic amenities like power and water at cheaper rates, more compensation to families of martyrs, more remuneration and compensation to farmers.” In fact, the implementation of the recommendations of the Swaminathan Commission is one of the major promises made by Kejriwal in his speech at the rally held at Old College Ground in Hisar. He said AAP will strive continuously to overthrow the ruling   (BJP). He accused the BJP of organising riots in the country and said both the Congress and the BJP were responsible for riots between Jats and non Jats. Caste violence continued unabated in the last three years and Manohar Lal Khattar government slept over it, he added. Holding the central government responsible for a series of bank frauds Kejriwal posed a question to Modi asking when will defaulters like Nirav Modi and Vijay Mallya be brought back to India. He said the people are worried where to deposit their hard earned money as none of the banks is safe.  Armed with documents Kejriwal told the audience that the Centre has filed an affidavit before the Supreme Court saying that it would not implement the Swaminathan Commission report. He took an oath saying that AAP would implement it on coming to power in the state and Haryana would be the first beneficiary. Kejriwal also attacked the state government on poor health facilities, education facilities and the degrading law-and-order scenario. He said the corrupt practices introduced by the previous government of Bhupinder Singh Hooda have seen a five-time rise in the Khattar regime. He said AAP would soon start a door-to-door campaign in the state. Delhi's Labour and Employment Minister Gopal Rai, who is also AAP's Haryana in-charge, said the state has made valuable contribution in Delhi's development and Delhi Transport Corporation as well as Delhi Police owe their success to Haryana.  But questions remain. AAP needs to convince the masses that it is a serious contender and would not back out from contesting it did in Uttarakhand, Himachal Pradesh and Gujarat, leaving enthusiastic supporters disappointed.  The party will have to ensure it does not make the mistakes it made in Punjab where over-ambitious leaders justified the saying of too many cooks spoiling the broth. The party will have to make its presence felt in the heartland of the state to debunk the theory being propagated by several observers that it will just prove to be a force that will cut into the vote share of the existing non BJP parties, the Indian National Lok Dal and the Congress. With AAP announcing its entry into the poll fray just a little more than a year ahead of the Lok Sabha and Haryana assembly polls it remains to be seen how the political matrix of the state changes in the coming months.",2018-03-26 17:10:00+05:30,, AAP wants to contest in Haryana ; Can it change the political matrix of the state | Catch News,http://www.catchnews.com/
369,Akash Bisht,"With General elections a little over a year away a gamut of parties have started assessing their positions, especially vis-a-vis the   (BJP). In this respect, the political situation in Uttar Pradesh has become particularly interesting, what with the state sending the most number of members to Parliament. The coming together of   (SP) and Bahujan Samaj Party ( ) in recent bye-polls have opened up new possibilities and stakeholders are closely assessing the situation. A transfer of votes between the two parties can potentially be a  .  Needless to say, when battle lines are drawn, BJP's bete noire Congress would want to be in the game. But how accommodating would others be to the Grand Old Party, especially since creases to a prospective alliance remain unironed.  Already, BSP supremo   sprang a surprise Tuesday, a day after claiming the alliance with the SP would not be hampered by the defeat of BSP's Bhim Rao Ambedkar in the recent Rajya Sabha elections. Now the BSP will no more activate its cadres in any upcoming bye-election the way it did in Gorakhpur and Phulpur bye-polls, the Dalit leader said Tuesday. This has come as a major setback for the SP, which will now have to contest bye-polls for Kairana Lok Sabha and Noorpur assembly seats on its own. Mayawati had asked her cadres to support SP candidates in the two earlier bye-polls, which helped  's party clinch massive victories in the seats earlier represented by Uttar Pradesh Chief Minister Adityanath and his deputy Keshav Prasad Maurya. In return, it was decided that the SP would vote Ambedkar for Rajya Sabha. Ambedkar's loss led to political pundits writing obituaries of a potentially formidable social coalition. Amid speculations, Mayawati reiterated support for the alliance Sunday and Monday, saying it would be good for the country. According to her, any effort by ruling BJP to create a divide between the two parties would only backfire. She urged other parties to join hands too.  Her flip-flop can leave the SP unnerved. Meanwhile, BSP sources downplayed her comments, claiming the alliance was here to stay. By not activating her cadres, particularly in Kairana, she wanted to send a strong signal to   (RLD), which was planning to field party chief Ajit Singh's son Jayant Chaudhary.  The party had pledged support for Ambedkar for the upper house of Parliament, but the vote by its legislator was declared void. Mayawati thinks this was on purpose, to help the BJP, and said she would rethink about any understanding with RLD. A BSP source said the invalid vote could have triggered Mayawati's strong reaction: “She doesn't contest bye-polls, but this does send a strong signal to possible allies.”  UP Capital Lucknow has been abuzz ever since Mayawati publicly supported an alliance with SP. Senior politicians have been meeting respective party leaderships to secure election tickets. Speculations are rife that the BSP has already started preparations for 2019 General Elections, identifying seats it would like to contest.   recently claimed the BSP chief might fight from Ambedkarnagar – a clear departure from her earlier stand of not contesting election. While the two parties seem to be close to sealing a deal, others – particularly Congress – will have to bargain hard. Numbers are not stacked in favour of the Grand Old Party for it to have a say in seat-sharing and it will have to give up its ego if it wants to enter the alliance.  Senior Congress leadership may hope to be treated on a par with the two allies, but both the SP and the BSP dismisses that. Congress's decision to contested Phulpur and Gorakhpur irked their leaderships who are not averse to fighting without the Congress in case it demands “more than what they deserve”. A senior Congress leader recently dismissed the idea of the party being a junior partner in an alliance and said the demand would be for an equal share of seats to contest. “Should we down shutters? We are the oldest party and deserve some respect,” he said. When asked whether contesting the bye-polls was a mistake, he denied and said the party should have been given one seat to contest by the alliance.  The party did push for a seat – a demand that was categorically turned down by the SP. “They remain oblivious to the harsh realities on the ground. Had we given them a seat, we would have lost. Strategically, an alliance with Congress is not even in our favour and we can very well do without it,” a senior SP leader said. When asked how many seats would the Congress be allotted if it enters into alliance, he promptly said: “Two – we want their top leadership to win but that is it. They do not have winnable candidates and even if we rally behind them, it could still be a lost cause.”  In fact, even the Congress is divided over the number of seats it deserves to contest. A Congress leader from the state claimed there were not more than five out of UP's 80 Lok Sabha seats the party could win next year.  For the SP leader, even five was a tall number. “We gave them enough in the past. Look at the results – out of the 105 seats it contested in 2017, it won only seven – a proof of its popularity in the state,” he said.  Negotiating with Congress was hard work, according to him. “One leader would want some seats, another some others – there's too much confusion. Also, they scheme against each other. Congress is like Kalidas who cut the branch on which it sits,” he said. According to him, Congress should focus on other states where it is powerful if it wanted to see   defeated. “We have to work together at different levels if we have to fight the common enemy. Inflated egos won't win elections, but ensure defeat,” he said.  Mayawati too wasn't pleased with Congress, sources said. Especially, the induction of Nasimuddin Siddiqui, a former BSP man, into Congress hasn't gone down well with her. She was also upset with the party fighting bye-polls. A BSP source said others like RLD, NISHAD, Peace Party, Apna Dal might have to be accommodated in a broader alliance, something that would make it increasingly difficult for Congress to jostle for more seats.  In 2014, the BSP came second on 34 seats. Mayawati would like to fight those as well as a few more. The SP too would prefer a similar number. That leaves less than 10 seats for other allies. “Realistically, Congress should not be given more than five seats but it depends on future negotiations,” a BSP source said. Meanwhile, top Congress leaders have already started approaching the state leadership for seats. “It also depends on how many of them can win,” said Ramesh Dixit, state president of Nationalist Congress Party. It was too premature to discuss seat sharing, considering Congress was not yet in the alliance, he said. “Other parties also are yet to join the alliance. Every effort should be made to build a grand alliance to defeat the BJP, but every party should be reasonable with its demand,” Dixit said. He claimed the Karnataka Assembly elections on 12 May could be a turning point as could be the polls in Madhya Pradesh and Rajasthan. However, he said, it would still be tough for the Congress.  “Look at their recent performances in the state. No party or alliance that has the potential to defeat the BJP would want to lose seats to satiate the ego of an alliance partner. That's not how politics works. “Congress will have to be realistic, else it will end up damaging the chances of those who have better chances of defeating the BJP,” he said.  Nationally, several parties have already started discussions. West Bengal Chief Minister Tuesday met NCP chief Sharad Pawar and  's Sanjay Raut while her Telangana counterpart K Chandrasekhara Rao recently called on her. Such trends could eventually lead to regional satraps coming together to form a non-BJP, non-Congress front. Congress thus needs to think seriously. It would have to cut dow on ego if it seriously wants to give the BJP a tough fight.",2018-03-27 21:16:00+05:30,, Uttar Pradesh may decide fate of Lok Sabha 2019. Will Congress get a part? | Catch News,http://www.catchnews.com/
370,Anil Chamadia,,2018-03-27 00:46:00+05:30,, There may be no respite from Adjournment Raj in Parliament until LS polls | Catch News,http://www.catchnews.com/
371,Sulagna Sengupta,,2018-03-28 00:09:00+05:30,," Mamata meets Pawar, Sanjay Raut & K Kavitha in her effort to build an anti-BJP front | Catch News",http://www.catchnews.com/
372,Ashwin Aghor,,2018-03-27 23:55:00+05:30,, Bhima Koregaon violence: Fadnavis gives Bhide a clean chit. Ambedkar cries foul | Catch News,http://www.catchnews.com/
373,Anurag Dey,,2018-03-28 21:57:00+05:30,, Opposition vs Chief Justice Dipak Misra: Will the impeachment effort take off? | Catch News,http://www.catchnews.com/
374,Catch Team,,2018-04-01 10:00:00+05:30,," Bad news for BJP: 58% people in Rajasthan, Chhattisgarh & MP want to vote it out | Catch News",http://www.catchnews.com/
375,Aditya Menon,,2018-03-29 16:59:00+05:30,, How Hindutva outfits used Ram Navami to create communal polarisation across several states | Catch News,http://www.catchnews.com/
376,Sulagna Sengupta,,2018-03-29 22:44:00+05:30,," Trinamool, Opposition trade charges on deployment of Central forces in Panchayat polls | Catch News",http://www.catchnews.com/
377,Anurag Dey,"On a day when various organisations have called for a nationwide shutdown, protesting against the 'dilution' of the Scheduled Castes and the Scheduled Tribes (Prevention of Atrocities) Act, [SC/ST Act] by the Supreme Court, the   governent moved a review petition.  The Supreme Court verdict attracted widespread condemnation by activists who work for Dalit rights as well as politicians cutting across party lines.  Besides Dalit activists, legal experts, Opposition parties, the National Commission for Scheduled Tribes (NCST) and the National Commission for Scheduled Castes (NCSC) also expressed their anguish over the dilution of the Act that defines and criminalises atrocities against SC/STs. Even a section within the ruling   and its allies expressed opposition. “We have filed a comprehensive review petition that will be presented before the court,” Union Law Minister   said Monday. On 20 March an apex court Bench of Justices AK Goel and UU Lalit, while examining the need for procedural safeguards to prevent the abuse of the SC/ST Act, issued directions in effect diluting the provisions related to immediate arrest for offences under the Act. Observing that “there are instances of abuse of the Act by vested interests” the Bench removed the mandate of immediate arrest under the Act and directed that arrest can be made only after preliminary inquiry and sanction by the competent authority. It also removed the “absolute bar” on an accused taking recourse to anticipatory bail.  In the verdict, the Bench laid the following:  The Bench also stated that any violation of the directives (2) and (3) “will be actionable by way of disciplinary action as well as contempt.” The court stated that “to avoid false implication, before FIR is registered, preliminary enquiry may be made whether the case falls in the parameters of the Atrocities Act and is not frivolous or motivated”. With the court’s directive, not only a person accused under the Act will not be arrested unless a preliminary enquiry is conducted to ascertain the veracity of the charges, but s/he also has the relief of seeking anticipatory bail, which was hitherto unavailable.  Deliberating on section 18 of the SC/ST Act that bars the applicability of anticipatory bail to an accused, the Bench observed that the legislature “never intended to use the Atrocities Act as an instrument to blackmail or to wreak personal vengeance”. “It has been judicially acknowledged that there are instances of abuse of the Act by vested interests against political opponents in Panchayat, Municipal or other elections, to settle private civil disputes arising out of property, monetary disputes, employment disputes and seniority disputes. It may be noticed that by way of rampant misuse complaints are ‘largely being filed particularly against Public Servants/quasi judicial/judicial officers with oblique motive for satisfaction of vested interests’. “Innocent citizens are termed as accused, which is not intended by the legislature. The legislature never intended to use the Atrocities Act as an instrument to blackmail or to wreak personal vengeance.  “The Act is also not intended to deter public servants from performing their bona fide duties. Thus, unless exclusion of anticipatory bail is limited to genuine cases and inapplicable to cases where there is no prima facie case was made out, there will be no protection available to innocent citizens. Thus, limiting the exclusion of anticipatory bail in such cases is essential for protection of fundamental right of life and liberty under Article 21 of the Constitution,” the Bench said. During the hearing, the petitioner while arguing on misuse and abuse of the Act, pointed to the low conviction rate of cases and “large number” of false cases. It was pointed out that in 2015, out of 15638 cases decided by the courts, 11,024 cases resulted in acquittal or discharge, 495 cases were withdrawn and 4,119 cases resulted in conviction. Quoting the National Crime Records Bureau figures, the petitioner stated that in 2016, over 6,000 cases were found to be “false”. The court was also informed that out of the cases disposed of by courts in 2015, more than 75% resulted in acquittal/withdrawal or compounding of the cases.  The court, in this regard, observed:  “We are satisfied, in the light of statistics already referred as well as cited decisions and observations of the Standing Committee of Parliament that there is need to safeguard innocent citizens against false implication and unnecessary arrest for which there is no sanction under the law which is against the constitutional guarantee and law of arrest laid down by this Court. “... the said Act cannot be converted into a charter for exploitation or oppression by any unscrupulous person or by police for extraneous reasons against other citizens as has been found on several occasions in decisions referred to above.  “This Court must enforce such a guarantee. Law should not result in caste hatred. The preamble to the Constitution, which is the guiding star for interpretation, incorporates the values of liberty, equality and fraternity. While the Bench reiterated the misuse and abuse of the provisions of the Act, what it failed to realise as pointed out by experts, that the low conviction rate was actually a reflection of the way cases under the Act are registered and pursued.  Human Rights Watch in a report “Hidden Apartheid: Caste Discrimination against India’s ‘Untouchables” had observed: “The low rate of convictions, compared against the high number of atrocities reported against Dalits, speaks to the caste bias of prosecutors, as well as other organs of justice, including the judiciary. On the very day of the judgment, Minister of State for Social Justice and Empowerment   in Lok Sabha informed that the number of cases of offences of atrocities against members of SCs registered under the Act in conjunction with the IPC, have gone up to 40,774 in 2016 from the 38,564 in 2015.  According to  , the number of cases of crime against SCs pending for trial has increased manifolds. From 85,264 case in 2006 the figure has seen a 50% rise to reach 1,29,831 case by 2016. Besides the removal of bar on anticipatory bail, experts say the court’s mandate for a preliminary inquiry by a senior police officer and sanction by the competent authority for a accused to be arrested, has dealt a death blow to Act that was enacted with the objective of eradicating inherent discriminatory attitudes against SCs and STs. Experts have also strongly objected to the court making punishable any violation of its directives of a preliminary enquiry and prior sanction for pursuing against an accused under the Act.  With many of the cases of atrocities under the Act either going unreported or the investigators reluctant to pursue with the case, the court’s diktats will only lead to further rise in the malaise. The court verdict has come at a time when the country under the Modi regime has been witnessing a spate of caste related violence.  The rise in incidents of violence against Dalits led to the government in January 2016 introduce amendments in the SC/ST Act whereby new offences of atrocities like tonsuring of head, moustache, garlanding with chappals, dispose or carry human or animal carcasses, etc were introduced.  Besides adding a chapter on the ‘Rights of Victims and Witnesses’, the amendment Act also provides for establishing “Exclusive Special Courts’ to ensure speedy and expeditious disposal of cases.  While reflecting on the abuse of the Act, many say the Bench ought to have reflected on the series of incidents where Dalits have been subjected to violence and discrimination. The latest: a man from Hathras (Uttar Pradesh), who has been writing to various authorities for months to seek help for taking out his marriage procession through a village dominated by upper castes. Just days ahead of the Apex court verdict, the man,  , moved the Allahabad High Court with his plea.  The verdict has created ripples within the centre’s ruling National Democratic Alliance. A section of Parliamentarians with SC/ST background from the BJP and ally Lok Janshakti Party (LJP) of Ram Vilas Paswan held talks with Prime Minister Modi, Union Social Justice Minister Thawar Chand Gehlot and wrote to Prasad. Questioning her party’s inaction over the issue, BJP MP Savitri Bai Phule has asserted her resistance against any bid to tamper with reservation system.",2018-04-02 15:57:00+05:30,, Bharat bandh: How Supreme Court decision will affect Dalits | Catch News,http://www.catchnews.com/
378,Sulagna Sengupta,"Will this year's Ram Navami turn out to be a watershed in the way politics is done in West Bengal? Or is this rampant violence a passing phase? These are questions foremost in the mind of socio-cultural analysts and political observers. Ram Navami processions took a bloody turn Sunday with clashes between supporters of Trinamool Congress and   (BJP) – the political parties in power in the state and the Centre respectively – at several places throughout the state. Since then the violence has continued and has taken a communal turn. Even Thursday television cameras captured a tense Asansol. A predominantly Hindi-speaking Hindu mass complaining their processions were pelted with stones while Muslims alleged that   against them were raised in such processions. Union Minister of State for Heavy Industries and Public Enterprises Babul Supriyo, who represents Asansol in Lok Sabha, now has an FIR registered against him for violating Section 144 even as the police stopped him from entering the city. He, in turn, demanded that the Mamata Banerjee government be sacked.This followed fresh violence in the Asansol-Raniganj coal belt Wednesday after which the state administration issued prohibitory orders, sent a huge contingent of police led by three senior officers, clamped down on internet services and asked local TV channels to not broadcast anythingn that could trigger violence. The situation reached this stage as villagers in the area resisted a BJP rally Monday. In the ensuing clash 10 villagers were injured and an Indian Police Service officer lost an arm while trying to defuse a crude bomb. In another instance, a statue of freedom fighter Maulana Abdul Kalam Azad was overthrown by a mob sporting saffron bandannas in North 24 Parganas district's Kakinara. Before that, Sunday a man died after being caught in a clash between the police and rival Ram Navami processions. There were many more instances of violence between the two parties and   at several rallies. Even as the state continued to cope with violence Chief Mamata Banerjee was seen New Delhi, meeting senior politicians from various Opposition parties Tuesday and Wednesday.  Politicians, expectedly, blamed each other. BJP State President Dilip Ghosh blamed Trinamool's “double standards” and said “While (the party's) goons tried to create disturbance in various areas, the police and administration failed to discharge their duties.” Jishnu Bose, state general secretary of BJP's mentor   (RSS), alleged the Azad statue was vandalised by Trinamool goons carrying BJP flags. He also claimed that several workers of Trinamool and Communist Party of India (Marxist) joined RSS rallies. Trinamool's Sourav Chakraborty, member of the Legislative Assembly from Alipurduar, was spotted at an RSS Ram Navami rally Sunday. In Kakinara too, sources said, Trinamool legislator Arjun Singh was in a procession with RSS workers. He though denied that and blamed RSS for vandalising the Azad statue. The CPM's Surjya Kanta Mishra, meanwhile, blamed parties of “wanton competitive communalism” and wondered why could the state not seek central forces if its own contingents fell short. Chief Minister Banerjee has already turned down a Central offer for the same and held back Governor Keshari Nath Tripathi from visiting the disturbed coal belt area. As the political class traded blames, the situation has left the state's intellectuals worried. They see a trend that was set ever since winning two Lok Sabha seats in 2014 made the BJP try to garner more by consolidating Hindu votes. That Trinamool is now competing with it will only increase religious polarisation, they feel. One question that has been on everybody's mind is why did Trinamool take out Ram Navami rallies in the first place? A Kolkata-based intellectual leaning towards Trinamool claimed the party had to do so to keep the BJP from creating communal disturbances in the state. It couldn't take a risk after the saffron party made its intention clear with  . Veteran historian Nrisingha Prasad Bhaduri, however, felt that was pointless: “If a ruling party needs to showcase strength, it should be in the vote bank rather than giving too much attention to Ram Navami rallies. A counter rally signifies it is giving importance to another party.” In a state where caste and religion did not dominate politics, such “competitive communalism was detrimental”, politica analyst Amol Mukherjee said. “This will widen religious polarisation and increase communal tension. Evern since coming to power in 2014 the BJP has tried to consolidate Hindu votes and communal clashes have increased eg, Dhulagarh and Baisrhat,” said the former principal of Presidency College. He agreed with Bhaduri that Trinamool had better not organised rallies: “The ruling party must understand it has not been elected to indulge in competitive communalism. It should rather act when law is violated. It is necessary not to give mileage to such rallies.” Theatre activist Koushik Sen pointed out that the state had a strong social fabric. The need was to introspect what's good for the society. “Such rallies showcasing arms are not only detrimental to the society but also a cause of concern for the common people,” he said highlighting the death of one villager Sunday.  “Trinamool's counter-rallies only prove it would copy the BJP. That would only give an edge to the BJP help increase its base in Bengal,” Imankalyan Lahiri, professor of International Relations at Jadavpur University, said. “It's the duty of all political parties to maintain law and order. They should not indulge in wanton competitive communalism,” Sohini Roy, who has taught Sociology in St Xaviers College, said. “It is dangerous for Bengal, which has never been ruled by caste or religious politics. As a symbol of its unity, Nobel laureate Rabindranath Tagore once celebrated Raksha Bandhan between Hindus and Muslims,” she added.",2018-03-30 00:03:00+05:30,, Did this Ram Navami change politics in Bengal  | Catch News,http://www.catchnews.com/
379,Sulagna Sengupta,,2018-04-01 00:39:00+05:30,, West Bengal Panchayat election date announced. Opposition cries foul on schedule | Catch News,http://www.catchnews.com/
380,Rajeev Khanna,,2018-03-30 20:50:00+05:30,, Dharamvira Gandhi set to part ways with AAP: Why the party should have patched up with him | Catch News,http://www.catchnews.com/
381,Charu Kartikeya,"By withdrawing its controversial notification about fake news, the   government appears to have responded to the severe backlash it triggered. However, the way the withdrawal is being sold as a wise move by the prime minister smacks of a conspiracy to deflect some of the criticism aimed at the government. The   came late Monday evening and was welcomed by immediate angry responses from several senior journalists. Information and Broadcasting Minister Smriti Irani also engaged with some senior journalists on twitter on the issue.By Tuesday morning, newspapers, news television channels and news websites had already come out with sharp responses. An “emergency meeting” of journalists had been convened at the press club in Delhi to deliberate on the notification.  Soon, Irani indicated scope for review through two tweets, inviting “journalist body or organisation/s” to give suggestions to fight fake news and “uphold ethical journalism”. Within less than half an hour of those tweets, some journalists and media organisations broke the news about the withdrawal of the notification, on Twitter. Interestingly, these updates specifically mentioned the PM having called for withdrawal of the notification. There was no formal word from the PMO or any other government department that it was the PM, specifically, who wanted the order rescinded.   came out with a formal announcement only about an hour later, but even that release did not mention the PM. “PIB Press release titled “Guidelines for Accreditation of Journalists amended to regulate Fake News” issued on 2 April, 2018 stands withdrawn”, it merely stated. It appears that an attempt is being made to distance PM Modi from the controversy. Theses attempts suggest that Irani's ministry may have issued the controversial notification without the PM's consent and when the latter got wind of it, he quickly got it recalled. If that is indeed the case, that would be a first for this government which is said to have been always been in Modi's tight grip. Throughout the National Democratic Alliance's (NDA) four years in power, the government, its ministers as well as the ruling party have given the impression that PM maintains his watchful gaze on every move, every individual, every file and every noting in the government. Are we now being asked to believe that Modi's grasp on the government is loosening? Are Cabinet ministers now exercising autonomy and announcing measures without discussing them with Modi? Interestingly, it was way back on 17 March that Irani had first revealed the government's intention to take steps to regulate fake news. She had talked about only online content then, saying the Modi government was working on a “code of conduct” and possibly a legislation too. “Online is an ecosystem where legislation in terms of news, legislation in terms of broadcast content material, is not very clear. That is something that the ministry is currently undertaking, and in conversations with stakeholders”,  . In any case, Modi government's media strategy has been clear from a long time, wherein the PM will not interact with the press, his ministers and party spokespersons will face the press but will be dismissive of critical questions, media organisations will be controlled or nudged to take a pro-government and anti-opposition line and public service broadcasters will relentlessly air government propaganda.  The I&B Ministry's now-withdrawn order appears very much in sync with this strategy, even if fear of a backlash has made the government go back on it. It is the government, and not any particular minister, that stands exposed. The beast has bared its fangs once, it can do the same again and it might not withdraw them the next time. Free press has been put on notice.",2018-04-03 19:02:00+05:30,, Fake news order withdrawn: Did Modi make Smriti Irani a scapegoat? | Catch News,http://www.catchnews.com/
